,QLD_QQQ_SMA200,QQQ_BH,SPY_BH
2019-02-05,2943.735419860866,2937.291347108185,2527.6714596048405
2019-02-06,2921.5552033086087,2928.4489759090507,2524.671563049549
2019-02-07,2916.8807149833146,2889.1094469006593,2500.0517223544007
2019-02-08,2917.653910666544,2894.884056663359,2503.4653977449043
2019-02-11,2917.267312824929,2892.177208337094,2504.810178959345
2019-02-12,2918.0405085081593,2934.945411892088,2536.0504810178954
2019-02-13,2918.0405085081593,2936.9304339980163,2544.2226130133436
2019-02-14,2918.427106349773,2940.539565099704,2539.6710458260054
2019-02-15,2942.6243599365853,2952.810610845441,2566.7735595324293
2019-02-19,2951.2706607003556,2958.765677163225,2571.3251267197675
2019-02-20,2951.2706607003556,2958.224307497972,2576.3939174511215
2019-02-21,2925.3317584090437,2947.39691419291,2567.497672494051
2019-02-22,2971.445362482487,2969.232157358118,2583.2212682321288
2019-02-25,2991.620064264618,2980.05955066318,2587.1521671666483
2019-02-26,2997.384264773799,2983.1273120996143,2584.876383572979
2019-02-27,2991.620064264618,2981.3227465487703,2583.428157649735
2019-02-28,2980.091663246257,2974.2849409004803,2578.4628116271842
2019-03-01,3023.3231670651103,2995.0374447351815,2594.807075618081
2019-03-04,3020.44106681052,2995.5788144004346,2585.1867176993887
2019-03-05,3026.2052673197004,2997.7442930614475,2582.2902658529006
2019-03-06,2988.7379640100276,2980.7813768835176,2566.3597806972166
2019-03-07,2916.6854576452724,2944.148696201392,2545.877728354194
2019-03-08,2912.4046169069074,2939.6372823242828,2539.9813799524145
2019-03-11,2912.4046169069074,3000.812054497882,2576.9111409951374
2019-03-12,2938.2266446730205,3017.233601010559,2585.8073859522074
2019-03-13,2982.4937127660223,3039.9711269511895,2603.289541739939
2019-03-14,2971.426945742772,3034.7378868537426,2602.048205234301
2019-03-15,3021.2273973473993,3063.069566001988,2614.8753491258913
2019-03-18,3037.827547882275,3070.287828205362,2624.909485879796
2019-03-19,3059.9610819287764,3080.5738518451712,2625.737043550221
2019-03-20,3084.86130773109,3092.8448975909073,2616.323575049135
2019-03-21,3178.9288274287196,3141.207254353517,2644.9777593876065
2019-03-22,3037.827547882275,3072.092393756206,2596.2553015413255
2019-03-25,3029.527472614837,3066.317783993506,2593.048515568428
2019-03-26,3057.1943901729637,3080.573851845171,2612.0823419882067
2019-03-27,3021.227397347399,3060.904087340975,2598.2207510085855
2019-03-28,3029.527472614837,3067.9418929892645,2608.979000724113
2019-03-29,3076.5612324636513,3091.040332040063,2625.1163752974035
2019-04-01,3156.7952933822185,3132.0039700442135,2655.736009103134
2019-04-02,3178.928827428719,3143.9141026797815,2658.011792696803
2019-04-03,3214.8958202542835,3161.959758188218,2662.356470466535
2019-04-04,3212.129128498471,3160.696562302627,2669.080376538739
2019-04-05,3245.329429568223,3177.1181088153044,2681.59718630392
2019-04-08,3261.9295801030985,3185.2386537941,2684.1833040239985
2019-04-09,3239.796046056598,3174.0503473788694,2670.5286024619836
2019-04-10,3272.996347126349,3191.0132635568,2679.4248474190535
2019-04-11,3256.3961965914727,3183.434088243256,2678.9076238750386
2019-04-12,3284.0631141495987,3197.329242984752,2696.4932243715725
2019-04-15,3284.0631141495987,3197.690156094921,2695.148443157132
2019-04-16,3306.1966481961,3208.698005955067,2696.907003206785
2019-04-17,3328.330182242601,3219.8863123702977,2690.3899865521867
2019-04-18,3336.63025751004,3224.0368131372384,2695.251887865935
2019-04-22,3355.9970998007284,3233.2400974465404,2698.1483397124225
2019-04-23,3441.76454423092,3274.3841920057757,2722.1475121547514
2019-04-24,3419.6310101844183,3264.098168365967,2715.83738491776
2019-04-25,3441.7645442309195,3277.271496887126,2715.1132719561383
2019-04-26,3452.8313112541696,3280.1588017684753,2727.0094134684996
2019-04-29,3463.8980782774206,3286.474781196428,2730.423088859003
2019-04-30,3411.3309349169804,3261.030406929533,2731.250646529428
2019-05-01,3383.6640173588544,3250.5639267346396,2712.21682010965
2019-05-02,3358.7637915565406,3236.488315438059,2705.803248163855
2019-05-03,3463.8980782774206,3288.0988901921874,2732.28509361746
2019-05-06,3425.164393696044,3267.887756022739,2721.6302886107364
2019-05-07,3286.829805905412,3204.3670486330425,2677.2525085341867
2019-05-08,3267.4629636147233,3196.246503654246,2674.252611978896
2019-05-09,3237.029354300784,3179.1031309212317,2664.425364642597
2019-05-10,3242.56273781241,3182.8927185780035,2677.0456191165813
2019-05-13,3015.694013835773,3072.453306866373,2611.5651184441904
2019-05-14,3082.0946159752766,3106.198682667149,2633.805730836867
2019-05-15,3165.0953686496555,3150.0496255526496,2650.253439536567
2019-05-16,3231.495970789159,3181.8099792474973,2673.7353884348813
2019-05-17,3165.0953686496555,3149.327799332312,2657.5980138615905
2019-05-20,3059.961081928776,3096.0931155824246,2639.1848556946306
2019-05-21,3120.8283005566527,3128.3948389425263,2662.5633598841414
2019-05-22,3093.1613829985263,3114.49968420103,2654.598117306299
2019-05-23,2996.327171545084,3066.859153658758,2622.7371469949308
2019-05-24,2993.560479789272,3065.235044662999,2629.7713871935453
2019-05-28,2971.426945742771,3054.5881079130213,2605.2549912071995
2019-05-29,2924.393185893956,3028.602363980873,2586.2211647874205
2019-05-30,2949.2934116962697,3041.414779391863,2592.945070859625
2019-05-31,2849.6925084870154,2992.8719660741685,2559.325540498603
2019-06-03,2729.894755460328,2927.005323468376,2552.291300299989
2019-06-04,2726.2454117461725,3009.2935125868457,2606.9101065480495
2019-06-05,2761.166494184586,3031.670125417307,2629.0472742319225
2019-06-06,2803.0023501570795,3055.851303798612,2646.8397641460633
2019-06-07,2910.206731086595,3114.8605973111994,2672.8043860556527
2019-06-10,2978.189997041897,3151.132364883156,2685.4246405296367
2019-06-11,2988.6489610350204,3155.4633222051807,2685.21775111203
2019-06-12,2954.6573280573693,3137.23721014166,2679.528292127857
2019-06-13,2988.6489610350204,3155.82423531535,2691.4244336402194
2019-06-14,2959.886810053931,3142.2899936840226,2688.2176476673217
2019-06-17,2996.4931840298636,3161.2379319678807,2690.3899865521876
2019-06-18,3085.3943779714123,3207.2543535143936,2716.871832005793
2019-06-19,3106.3123059576596,3219.344942705046,2723.285403951588
2019-06-20,3163.836607919838,3249.3007308490505,2749.974138822799
2019-06-21,3155.9923849249953,3244.4284038617725,2745.8363504706736
2019-06-24,3153.3776439267144,3244.4284038617725,2742.629564497776
2019-06-25,3046.1732629971993,3188.8477848957887,2715.7339402089583
2019-06-26,3072.3206729800077,3203.6452224127065,2713.1478224888797
2019-06-27,3095.853341964536,3215.9162681584435,2722.664735698769
2019-06-28,3106.3123059576596,3220.0667689253837,2737.353884348816
2019-07-01,3187.3692769043655,3263.376342145631,2760.52549912072
2019-07-02,3213.5166868871747,3276.369214111706,2768.5941864073643
2019-07-03,3257.96728385795,3301.0917621582635,2790.6279093824346
2019-07-05,3247.508319864826,3294.414869620142,2785.6625633598837
2019-07-08,3200.4429818957706,3271.1359740142593,2772.5250853418843
2019-07-09,3231.8198738751407,3287.557520526936,2775.9387607323883
2019-07-10,3294.5736578338815,3320.4006135522895,2788.869349332781
2019-07-11,3289.3441758373197,3317.8742217811086,2795.489810696182
2019-07-12,3328.5652908115326,3337.183073175135,2807.903175752559
2019-07-15,3346.8684777994986,3347.8300099251123,2809.6617358022127
2019-07-16,3312.876844821847,3330.506180637013,2799.7310437571105
2019-07-17,3281.4999528424764,3314.084634124336,2781.1109961725447
2019-07-18,3291.9589168355997,3317.8742217811073,2791.2485776352523
2019-07-19,3237.0493558717017,3293.6930433998027,2776.249094858797
2019-07-22,3291.9589168355997,3319.859243887035,2781.4213302989538
2019-07-23,3333.794772808093,3341.5140304971587,2801.5930485155673
2019-07-24,3378.2453697788683,3364.973382658126,2814.937415951173
2019-07-25,3312.876844821847,3333.2130289632787,2801.5930485155673
2019-07-26,3380.860110777149,3367.4997744293078,2820.1096513913303
2019-07-29,3359.9421827909023,3355.950554903908,2815.7649736215976
2019-07-30,3328.565290811532,3341.333573942075,2809.247956967
2019-07-31,3234.4346148734203,3295.1366958404774,2777.5938760732374
2019-08-01,3203.05772289405,3278.895605882885,2755.146374262955
2019-08-02,3111.54178795422,3230.5332491202753,2732.905761870279
2019-08-05,2884.059321103785,3116.3042497518727,2652.839557256645
2019-08-06,2970.3457740470535,3159.9747360822894,2687.183200579289
2019-08-07,2996.4931840298623,3177.1181088153035,2691.217544222612
2019-08-08,3129.8449749421857,3246.2329694126147,2742.0088962449563
2019-08-09,3072.3206729800067,3215.735811603357,2723.38884866039
2019-08-12,2996.4931840298623,3178.742217811063,2689.148650046549
2019-08-13,3135.074456938747,3248.398448073627,2731.0437571118227
2019-08-14,2941.583623065964,3151.3128214382396,2652.632667839039
2019-08-15,2938.968882067683,3147.703690336553,2658.4255715320155
2019-08-16,3030.484817007513,3198.2315257601745,2697.320782041998
2019-08-19,3122.0007519473425,3249.1202742939654,2730.1127547325946
2019-08-20,3080.164895974849,3224.036813137239,2708.59625530154
2019-08-21,3132.459715940466,3252.5489488405688,2730.94031240302
2019-08-22,3114.1565289525006,3242.0824686456754,2730.216199441398
2019-08-23,2918.050954081436,3139.402688802673,2660.5979104168814
2019-08-26,3001.7226660264237,3186.8627627898604,2689.252094755353
2019-08-27,2991.2637020333,3180.185870251739,2677.562842660597
2019-08-28,3009.566889021266,3191.554633222054,2697.631116168407
2019-08-29,3101.0828239610955,3240.277903094832,2732.4919830350673
2019-08-30,3088.0091189696914,3232.518271226204,2731.354091238233
2019-09-03,3025.2553350109506,3201.2992871966094,2715.4236060825483
2019-09-04,3114.1565289524997,3247.4961652982065,2745.5260163442636
2019-09-05,3229.205132876857,3306.8663719209617,2780.8006620461356
2019-09-06,3221.3609098820143,3303.618153929443,2783.59366918382
2019-09-09,3205.6724638923292,3296.7608048362376,2785.0418951070646
2019-09-10,3189.984017902644,3287.196607416766,2784.007448019033
2019-09-11,3247.508319864823,3318.0546783361924,2804.696389779662
2019-09-12,3271.0409888493505,3331.9498330776883,2814.52363711596
2019-09-13,3250.1230608631035,3320.0397004421206,2811.1099617254563
2019-09-16,3218.746168883734,3305.2422629252032,2803.765387400433
2019-09-17,3250.1230608631035,3321.1224397726273,2810.696182890244
2019-09-18,3247.508319864823,3319.678787331952,2812.1444088134886
2019-09-19,3257.9672838579463,3325.272940539567,2811.834074687079
2019-09-20,3189.9840179026432,3290.0839122981156,2796.73114720182
2019-09-23,3189.9840179026432,3291.527564738791,2798.8000413778823
2019-09-24,3106.312305957656,3247.6766218532903,2776.455984276403
2019-09-25,3174.295571912958,3284.128845980332,2792.3864694320873
2019-09-26,3150.7629029284303,3272.038256789679,2786.5935657391115
2019-09-27,3074.935413978286,3231.4355318956973,2771.697527671459
2019-09-30,3129.8449749421843,3262.2936028151234,2784.628116271852
2019-10-01,3080.1648959748477,3235.586032662638,2752.0430329988612
2019-10-02,2972.960515045332,3180.0054136966537,2703.6309092789893
2019-10-03,3038.3290400023534,3215.01398538302,2725.1474087100432
2019-10-04,3127.230233943903,3262.293602815123,2761.249612082341
2019-10-07,3106.312305957656,3252.3684922854823,2749.974138822798
2019-10-08,3012.181630019545,3203.6452224127047,2708.3893658839343
2019-10-09,3074.9354139782854,3235.044662997384,2731.4575359470355
2019-10-10,3119.3860109490597,3259.947667599026,2751.836143581255
2019-10-11,3197.8282408974856,3301.9940449336827,2779.5593255404974
2019-10-14,3200.4429818957665,3301.6331318235143,2777.4904313644347
2019-10-15,3278.885211844192,3343.6795091581707,2804.282610944449
2019-10-16,3263.1967658545072,3335.3785076242903,2800.351712009929
2019-10-17,3281.4999528424737,3344.220878823424,2807.385952208543
2019-10-18,3216.1314278854525,3312.099612018407,2796.8345919106223
2019-10-21,3273.655729847631,3341.333573942074,2815.040860659976
2019-10-22,3221.360909882014,3314.8064603446724,2805.317058032481
2019-10-23,3234.434614873418,3321.122439772625,2813.1788559015195
2019-10-24,3294.5736578338783,3353.4241631327263,2818.6614254680867
2019-10-25,3344.2537368012145,3380.312189840296,2829.730009310023
2019-10-28,3412.237002756517,3413.6966525309035,2846.0742733009192
2019-10-29,3362.5569237891805,3387.169538933502,2844.212268542463
2019-10-30,3388.704333771989,3403.5910854461795,2854.246405296368
2019-10-31,3393.93381576855,3405.215194441939,2845.970828592116
2019-11-01,3456.6875997272905,3436.073265361365,2872.6595634633272
2019-11-04,3495.908714701503,3457.36713886132,2883.935036722871
2019-11-05,3498.5234556997843,3459.1717044121638,2880.8316954587763
2019-11-06,3485.4497507083793,3451.412072543536,2881.142029585185
2019-11-07,3508.982419692907,3462.9612920689356,2891.7968345919094
2019-11-08,3537.744570673996,3476.8564468104314,2898.5207406641134
2019-11-11,3527.2856066808727,3472.164576378238,2893.245060515153
2019-11-12,3545.588793668839,3482.270143462962,2898.8310747905234
2019-11-13,3540.359311672277,3483.172426238384,2900.5896348401766
2019-11-14,3542.974052670558,3480.2851213570343,2904.31364435709
2019-11-15,3587.424649641333,3505.909952179014,2925.5198096617346
2019-11-18,3600.498354632737,3508.6168005052796,2927.1749250025846
2019-11-19,3608.34257762758,3513.850040602725,2926.554256749766
2019-11-20,3563.8919806568056,3492.736623657855,2916.2097858694515
2019-11-21,3548.20353466712,3484.976991789227,2911.451329264507
2019-11-22,3553.433016663681,3487.322927005324,2918.175235336711
2019-11-25,3637.104728608668,3528.4670215645588,2939.795179476568
2019-11-26,3650.178433600073,3535.3243706577646,2946.0018620047567
2019-11-27,3702.47325356569,3560.0469187043227,2959.4496741491653
2019-11-29,3665.866879589758,3543.80582874673,2949.2086479776544
2019-12-02,3584.8099086430516,3507.5340611747733,2924.175028447293
2019-12-03,3532.5150886774345,3479.9242082468654,2904.00331023068
2019-12-04,3569.121462653366,3497.6089506451335,2922.623357815246
2019-12-05,3582.1951676447707,3504.4662997383393,2928.209372090616
2019-12-06,3658.022656594915,3542.0012631958866,2953.863659873796
2019-12-09,3626.6457646155445,3525.9406297933783,2945.070859625529
2019-12-10,3621.4162826189827,3523.0533249120285,2942.1744077790413
2019-12-11,3660.6373975931956,3541.6403500857173,2949.2086479776553
2019-12-12,3715.546958557094,3568.1674636831185,2974.966380469638
2019-12-13,3736.4648865433405,3579.8971397636024,2977.0352746457015
2019-12-16,3807.0628934969236,3615.807994225391,2997.6207716975273
2019-12-17,3812.2923754934855,3617.7930163313194,2998.137995241543
2019-12-18,3817.5218574900473,3620.6803212126692,2998.241439950346
2019-12-19,3867.2019364573835,3643.2373905982145,3010.5513602979204
2019-12-20,3901.193569435035,3657.8543715600476,3025.240508947967
2019-12-23,3919.496756423001,3667.5990255346032,3029.1714078824866
2019-12-24,3919.496756423001,3669.5840476405315,3028.8610737560775
2019-12-26,3990.094763376583,3701.8857710006328,3044.895003620565
2019-12-27,3982.2505403817413,3698.8180095641983,3044.0674459501397
2019-12-30,3927.340979417843,3674.45637462781,3027.826626668046
2019-12-31,3945.6441664058093,3681.4941802761,3034.653977449054
2020-01-02,4073.7664753215713,3742.849409004784,3063.1012723699187
2020-01-03,4003.1684683679887,3708.562663538755,3040.13654701562
2020-01-06,4050.233806337044,3732.563385364975,3052.343022654392
2020-01-07,4047.619065338763,3732.022015699722,3043.032998862109
2020-01-08,4110.372849297503,3759.992781737799,3058.8600393089896
2020-01-09,4183.585597249367,3791.9335919877312,3079.342091652012
2020-01-10,4160.0529282648395,3782.1889380131756,3070.3424019861386
2020-01-13,4254.18360420295,3825.8594243435914,3091.8589014171926
2020-01-14,4222.80671222358,3810.8815302715893,3087.1004448122485
2020-01-15,4222.80671222358,3812.3251827122644,3094.134685010862
2020-01-16,4301.248942172006,3848.95786339439,3119.5820833764355
2020-01-17,4345.69953914278,3867.9058016782483,3130.4437778007655
2020-01-21,4343.0847981444995,3866.281692682489,3123.616427019758
2020-01-22,4364.002726130747,3876.3872597672134,3124.237095272577
2020-01-23,4390.150136113555,3888.8387620680346,3128.478328333506
2020-01-24,4314.322647163411,3856.176125597765,3099.7206992862316
2020-01-27,4136.5202592803125,3776.5947848055603,3050.2741284783283
2020-01-28,4262.027827197794,3834.521338987641,3082.0316540808935
2020-01-29,4275.101532189199,3840.837318415593,3079.548981069618
2020-01-30,4306.478424168568,3854.3715600469204,3089.065894279507
2020-01-31,4167.897151259683,3793.3772444284054,3033.7229750698243
2020-02-03,4290.789978178883,3850.581972390149,3056.067032171304
2020-02-04,4489.510294048228,3938.825227826403,3102.6171511327193
2020-02-05,4523.501927025879,3951.8180997924774,3138.202130961001
2020-02-06,4596.714674977742,3985.924388703422,3148.5466018413154
2020-02-07,4557.49356000353,3968.7810159704077,3132.616116685631
2020-02-10,4669.927422929606,4016.6020030677637,3156.201510292748
2020-02-11,4669.927422929606,4017.3238292881006,3161.166856315299
2020-02-12,4761.443357869436,4056.4829017414067,3181.6489086583215
2020-02-13,4745.754911879751,4051.2496616439603,3179.062790938243
2020-02-14,4769.2875808642775,4062.979337724444,3183.0971345815656
2020-02-18,4779.746544857401,4064.4229901651183,3174.9250025861174
2020-02-19,4868.64773879895,4103.40160606334,3189.9244853625733
2020-02-20,4774.517062860839,4065.32527294054,3177.407675597393
2020-02-21,4596.714674977741,3987.1875845890104,3143.9950346539767
2020-02-24,4238.495158213264,3833.438599657133,3040.0331023068165
2020-02-25,4011.01269136283,3729.315167373455,2947.3466432191994
2020-02-26,4050.233806337043,3748.4435622123983,2938.036619426916
2020-02-27,3639.7194696069487,3560.76874492466,2806.8687286645286
2020-02-28,3676.325843582881,3563.4755932509256,2793.11058239371
2020-03-02,4021.471655355954,3747.3608228818916,2912.4857763525392
2020-03-03,3767.8417785227116,3627.1767571957057,2831.5920140684802
2020-03-04,4073.7664753215713,3778.5798069114862,2951.691320988931
2020-03-05,3830.595562481452,3663.8094378778314,2852.280955829109
2020-03-06,3699.8585125674094,3601.912839483895,2804.386055653253
2020-03-09,3189.9840179026423,3351.8000541369674,2605.3584359160027
2020-03-10,3184.466404467527,3534.2416313272583,2719.3545050170683
2020-03-11,2903.384169833193,3380.3121898402965,2585.8073859522083
2020-03-12,2899.1152313245607,3070.4682847604445,2406.5377055963586
2020-03-13,2899.8669790832346,3330.506180637012,2547.636288403848
2020-03-16,2900.2428529625713,2931.5167373454847,2272.887141822696
2020-03-17,2900.2428529625713,3153.839213209421,2396.7104582600596
2020-03-18,2900.994600721245,3057.836325904539,2222.1992345091544
2020-03-19,2900.2428529625713,3076.2428945231445,2268.025240508948
2020-03-20,2900.994600721245,2955.6979157267897,2175.6491155477397
2020-03-23,2900.618726841908,2957.863394387802,2111.9271749250024
2020-03-24,2900.618726841908,3186.862762789859,2295.127754215372
2020-03-25,2900.618726841908,3163.403410628892,2340.5399813799527
2020-03-26,2900.618726841908,3329.9648109717596,2474.7077686976313
2020-03-27,2899.8669790832346,3215.3748984931885,2408.9169338988313
2020-03-30,2899.8669790832346,3332.3107461878562,2480.7075618082135
2020-03-31,2900.2428529625713,3303.979067039611,2440.7779042101997
2020-04-01,2899.8669790832346,3163.583867183976,2333.505741181339
2020-04-02,2900.2428529625713,3227.645944238925,2389.365883935037
2020-04-03,2899.115231324561,3181.990435802581,2351.6085652218894
2020-04-06,2899.491105203898,3409.3656952088786,2510.8099720699292
2020-04-07,2899.115231324561,3407.9220427682035,2514.947760422055
2020-04-08,2899.115231324561,3480.285121357033,2598.6345298437986
2020-04-09,2901.599780200939,3485.3379048993947,2638.667632150616
2020-04-13,2967.976245761091,3523.0533249120267,2614.151236164271
2020-04-14,3223.9997557788206,3676.260940178651,2691.6313230578257
2020-04-15,3150.511526051509,3634.0341062889097,2634.2195096720807
2020-04-16,3269.0409288374954,3700.442118559956,2645.70187234923
2020-04-17,3321.1938660633296,3735.8116033564916,2717.5959449674156
2020-04-20,3247.7056363360184,3691.599747360822,2672.287162511638
2020-04-21,3005.905654652607,3555.355048272128,2590.77273197476
2020-04-22,3190.8115229987457,3660.9221329964807,2646.4259853108524
2020-04-23,3176.5879946644272,3652.9820445727687,2646.115651184443
2020-04-24,3280.8938691160947,3710.5476856446808,2682.941967518362
2020-04-27,3321.19386606333,3740.503473788685,2722.8716251163764
2020-04-28,3202.664463277344,3669.944960750699,2709.5272576807706
2020-04-29,3420.7585644035585,3800.2345935216094,2780.2834385021215
2020-04-30,3432.611504682157,3798.6104845258496,2756.3877107685953
2020-05-01,3226.370343834541,3691.599747360822,2682.424743974347
2020-05-04,3306.9703377290116,3734.5484074709,2689.562428881764
2020-05-05,3380.4585674563236,3776.955697915726,2713.871935450503
2020-05-06,3420.758564403559,3800.2345935216085,2696.7001137891807
2020-05-07,3510.8409105209084,3849.1383199494708,2728.5610841005487
2020-05-08,3603.293844693978,3901.8316340341044,2774.1802006827356
2020-05-11,3664.9291341426906,3936.6597491653865,2775.214647770767
2020-05-12,3517.9526746880674,3854.371560046917,2717.6993896762187
2020-05-13,3430.240916626438,3806.009203284307,2669.701044791559
2020-05-14,3506.0997344094685,3849.318776504554,2703.3205751525807
2020-05-15,3551.1409074681433,3874.221781106196,2715.216716664943
2020-05-18,3686.2644266441675,3946.4044031399417,2797.2483707458364
2020-05-19,3662.55854608697,3936.4792926103014,2771.38719354505
2020-05-20,3811.905593597312,4015.1583506270845,2817.10975483604
2020-05-21,3726.564423591403,3971.4878642966687,2796.2139236578046
2020-05-22,3750.2703041485997,3985.2025624830803,2802.3171614771904
2020-05-26,3736.0467758142813,3974.3751691780185,2837.591807179063
2020-05-27,3771.605596650077,3996.0299557881417,2878.866245991517
2020-05-28,3757.3820683157587,3990.7967156906952,2874.314678804179
2020-05-29,3859.3173547117076,4051.2496616439566,2887.7624909485885
2020-06-01,3899.617351658942,4061.535685283766,2896.865625323265
2020-06-02,3947.0291127733362,4088.7846251015044,2921.8992448536255
2020-06-03,3982.5879336091325,4107.1911937201085,2959.86345298438
2020-06-04,3925.6938202718584,4078.3181449066105,2952.7257680769626
2020-06-05,4084.52322000508,4159.162681584405,3029.171407882486
2020-06-08,4146.158509453792,4191.464404944506,3064.756387710768
2020-06-09,4203.052622791065,4221.7811061986795,3043.8605565325333
2020-06-10,4307.358497242734,4272.489398177386,3025.757732491983
2020-06-11,3883.023235268903,4060.813859063427,2851.7637322850937
2020-06-12,3937.5467605504564,4093.115582423528,2886.728043860557
2020-06-15,4034.7408708349653,4140.936569520884,2912.692665770146
2020-06-16,4179.346742233868,4214.021474330052,2966.173580221372
2020-06-17,4200.682034735345,4227.375259406295,2955.829109341058
2020-06-18,4226.758503348262,4238.9244789316945,2956.760111720286
2020-06-19,4219.646739181104,4238.202652711358,2939.071066514949
2020-06-22,4326.323201688491,4288.910944690063,2959.3462294403653
2020-06-23,4395.070255304362,4325.543625372188,2972.069928623152
2020-06-24,4217.276151125383,4236.217630605428,2897.9000724112975
2020-06-25,4297.8761450198535,4276.639898944325,2926.864590876178
2020-06-26,4089.264396116518,4175.584228097081,2858.5910830661023
2020-06-29,4181.717330289587,4221.2397365334255,2901.210303092998
2020-06-30,4335.805553911369,4303.888838762064,2942.898520740666
2020-07-01,4442.482016418756,4354.236217630601,2958.4152270611376
2020-07-02,4504.11730586747,4383.650636109352,2973.828488672806
2020-07-06,4726.952583105124,4491.5636560498015,3019.757939381402
2020-07-07,4660.576117544972,4460.525128575291,2988.931416158065
2020-07-08,4781.476108386678,4519.353965532794,3011.6892520947563
2020-07-09,4862.076102281148,4557.430298655595,2996.793214027103
2020-07-10,4933.193743952739,4588.468826130104,3025.757732491984
2020-07-13,4729.323171160843,4494.090047820982,2998.8621082031664
2020-07-14,4798.070224776715,4525.8504015158305,3038.0676528395584
2020-07-15,4807.552576999594,4535.053685825133,3067.1356160132423
2020-07-16,4741.176111439442,4504.195614905706,3056.4808110065183
2020-07-17,4755.39963977376,4509.428855003152,3064.446053584361
2020-07-20,5030.387854237248,4637.372552557967,3088.9624495707058
2020-07-21,4923.71139172986,4589.010195795357,3094.9622426812875
2020-07-22,4956.899624509936,4605.251285752949,3113.2719561394442
2020-07-23,4696.1349383807665,4484.886763511679,3076.3421950967213
2020-07-24,4606.052592263418,4442.299016511769,3056.8945898417305
2020-07-27,4771.993756163798,4521.519444193805,3079.4455363608163
2020-07-28,4653.464353377813,4463.953803121893,3060.618599358644
2020-07-29,4762.511403940921,4515.383921320936,3095.9966897693203
2020-07-30,4809.923165055315,4539.023730036987,3086.1694424330212
2020-07-31,4980.605505067136,4620.048723269866,3109.237612496123
2020-08-03,5110.98784813172,4682.486691329057,3130.8575566359805
2020-08-04,5151.287845078956,4699.99097717224,3143.477811109964
2020-08-05,5177.364313691874,4711.540196697638,3162.821971656152
2020-08-06,5310.117244812178,4773.978164756828,3184.648805213616
2020-08-07,5191.5878420261915,4718.758458901012,3187.028033516088
2020-08-10,5144.176080911797,4698.727781286648,3196.4415020171746
2020-08-11,4952.1584483985,4609.762699630056,3170.3734353987825
2020-08-12,5201.0701942490705,4725.615807994217,3213.199544843284
2020-08-13,5222.405486750548,4736.443201299278,3208.44108823834
2020-08-14,5212.923134527669,4730.8490480916635,3208.751422364749
2020-08-17,5329.081949257936,4785.707840837309,3218.9924485362603
2020-08-18,5431.017235653883,4831.904718938906,3225.4060204820557
2020-08-19,5359.899593982293,4799.242082468636,3211.4409847936313
2020-08-20,5509.246641492634,4865.830551294765,3222.7164580531744
2020-08-21,5582.734871219946,4899.575927095541,3233.5781524775034
2020-08-24,5656.223100947257,4930.253541459883,3266.3701251681005
2020-08-25,5743.9348590088875,4969.051700803022,3278.2662666804626
2020-08-26,5988.105428748019,5074.979698637543,3311.2651287886656
2020-08-27,5947.8054318007835,5059.279978345204,3318.1959242784756
2020-08-28,6009.440721249496,5084.904809167183,3339.5055342919236
2020-08-31,6106.634831534005,5125.687990616249,3332.3678493845064
2020-09-01,6315.2465804373405,5213.3898763872485,3359.5738077997335
2020-09-02,6433.775983223327,5262.834972480365,3408.192820937212
2020-09-03,5774.752503733244,4995.939727510592,3291.5071894072644
2020-09-04,5620.664280111462,4929.351258684462,3261.197889727943
2020-09-08,5084.911379518805,4692.411801858692,3174.718113168514
2020-09-09,5381.23488648377,4830.2806099431455,3236.578049032794
2020-09-10,5160.770197301836,4733.916809528096,3182.890245163962
2020-09-11,5096.764319797403,4701.073716502741,3182.476466328749
2020-09-14,5272.187835920662,4783.000992511043,3223.957794558811
2020-09-15,5423.905471486724,4850.852657222762,3239.888279714495
2020-09-16,5243.740779252026,4773.436795091569,3228.095582910937
2020-09-17,5087.281967574524,4698.908237841728,3199.441398572466
2020-09-18,4954.529036454219,4638.816204998635,3163.4426399089716
2020-09-21,4997.1996214571745,4656.8618605070715,3128.5817730423114
2020-09-22,5174.9937256361545,4743.3005503924815,3158.994517430436
2020-09-23,4857.334926169711,4598.393936659737,3084.721216509778
2020-09-24,4907.117275339826,4619.868266714776,3093.2036826316366
2020-09-25,5139.43490480036,4727.239916989972,3143.891589945178
2020-09-28,5348.046653703695,4825.408282955866,3196.7518361435846
2020-09-29,5295.893716477862,4803.753496345742,3179.3731250646565
2020-09-30,5364.6407700937325,4836.596589371095,3197.475949105207
2020-10-01,5542.434874272712,4913.290625281949,3222.819902761977
2020-10-02,5229.517250917707,4775.241360642413,3193.2347160442773
2020-10-05,5457.093704266801,4877.018857709993,3249.094858797975
2020-10-06,5255.593719530625,4790.03879815933,3203.475742215789
2020-10-07,5447.611352043923,4872.868356943052,3258.922106134274
2020-10-08,5497.393701214037,4898.673644320117,3286.6452880935176
2020-10-09,5663.334865114417,4973.563114680129,3316.1270301024133
2020-10-12,6011.811309305217,5127.131643056921,3369.9182786800484
2020-10-13,6011.811309305217,5126.951186501837,3349.0224475018135
2020-10-14,5912.2466109649895,5084.182982946843,3327.6093927795628
2020-10-15,5829.276029014799,5050.076694035899,3323.885383262649
2020-10-16,5767.640739566085,5022.286384552906,3321.7130443777837
2020-10-19,5573.252518997069,4940.359108544605,3272.1630288610772
